"Bykov_Iyun" "Bykov_Sto_Nochey" "Dubovitsky_Mashinka_i_Velik" "Dubovitsky_Okolonolya" "Erofeev_Akimudy" "Erofeev_Apokalipsis" "Sorokin_Istoria" "Sorokin_Oprichnik" "Sorokin_Salo" "Sorokin_Teluria" "Surkov_Ruspioner" "Surkov_Tekstyi 97-07"
"этой" 0.0841884235965294 0.127456763004997 0.0398022456845986 0.0605541751059698 0.035716955586381 0.0395707366488335 0.0659401679739016 0.0299195165006133 0.036351886258987 0.0393811533052039 0.0729394602479942 0
"вам" 0.0435798898617329 0.0698300350506098 0.072272498743087 0.0814349251425111 0.0755870455432715 0.0364050777169268 0.0138821406260845 0.0927505011519014 0.0498155478363896 0.0675105485232067 0.0243131534159981 0
"мой" 0.0207994928885543 0.0711859580613013 0.0418971007206301 0.048025725084045 0.0656195230540489 0.0300737598531134 0.0381758867217325 0.0777907429015947 0.113094757250182 0.112517580872011 0.0486263068319961 0
"которые" 0.0386276296501723 0.130168609026379 0.0366599631305514 0.0354972750621202 0.0697726574245583 0.12346069834436 0.0381758867217325 0.00598390330012267 0.0107709292619221 0.019690576652602 0.0243131534159981 0
"лет" 0.0475416980309813 0.0650843045131897 0.0659879336349925 0.114844125200977 0.0514988661943169 0.0696444965019469 0.0555285625043382 0.053855129701104 0.0525082801518701 0.0407876230661041 0.0972526136639922 0
"никогда" 0.127768313458262 0.0413556518260893 0.0607507960449137 0.0584661001023157 0.0523294930684187 0.0553990313083668 0.0451169570347748 0.0299195165006133 0.0538546463096104 0.0436005625879044 0 0
"три" 0.0515035062002298 0.0501691513955838 0.0712250712250712 0.0626422501096239 0.0340557018381773 0.0253252714552534 0.0347053515652114 0.071806839601472 0.0915528987263376 0.109704641350211 0 0
"два" 0.053484410284854 0.0610165354811154 0.0628456510809452 0.0626422501096239 0.0323944480899735 0.0284909303871601 0.0589990976608593 0.071806839601472 0.103670194146 0.0689170182841069 0.0486263068319961 0
"роман" 0.0128758765500574 0.181693683432655 0.0167588402882521 0.00417615000730826 0.0132900299856302 0.0379879071828801 0.0173526757826057 0 0 0.156118143459916 0.0729394602479942 0
"какой" 0.0673507388772236 0.071863919566647 0.084841628959276 0.0856110751498194 0.0523294930684187 0.0443192250466935 0.0347053515652114 0.0119678066002453 0.0376982524167273 0.0351617440225035 0.0486263068319961 0
"вдруг" 0.0901311358504021 0.0216947681710632 0.105790179319591 0.0730826251278946 0.0531601199425206 0.0332394187850201 0.0312348164086902 0.0568470813511654 0.0552010124673506 0.0534458509142053 0.0729394602479942 0
"р" 0 0.00813553806414872 0 0 0.352185794619199 0 0.0138821406260845 0 0 0.0168776371308017 0 0
"россии" 0.0188185888039301 0.0671181890292269 0.0146639852522205 0.0125284500219248 0.0838933142842904 0.216847636835607 0.0451169570347748 0.116686114352392 0.0161563938928831 0.0112517580872011 0 0
"эта" 0.0752743552157205 0.132202493542417 0.0398022456845986 0.0229688250401954 0.0348863287122792 0.0300737598531134 0.0242937460956479 0.0239356132004907 0.036351886258987 0.0267229254571027 0.0243131534159981 0
"свою" 0.0346658214809239 0.0549148819330038 0.0356125356125356 0.0334092000584661 0.0631276424317432 0.0553990313083668 0.0937044492260707 0.0957424528019627 0.0592401109405714 0.0843881856540084 0 0
"перед" 0.0614080266233509 0.0433895363421265 0.068082788671024 0.0354972750621202 0.064788896179947 0.0585646902402735 0.0104116054695634 0.0598390330012267 0.0484691816786493 0.0745428973277075 0.0486263068319961 0
"тот" 0.053484410284854 0.0562708049436953 0.0659879336349925 0.0542899500950074 0.0531601199425206 0.0553990313083668 0.0694107031304227 0.0658229363013494 0.0336591539435065 0.0590717299578059 0 0
"сказать" 0.098054752188899 0.102372187307205 0.0418971007206301 0.0459376500803909 0.0332250749640754 0.0364050777169268 0.0381758867217325 0.00598390330012267 0.0215418585238441 0.0351617440225035 0.0486263068319961 0
"кажется" 0.0524939582425419 0.137626185585182 0.0523713759007877 0.0542899500950074 0.0299025674676679 0.0332394187850201 0.0208232109391268 0.008975854950184 0.0215418585238441 0.0070323488045007 0.12156576707999 0
"глаза" 0.0515035062002298 0.0142371916122603 0.0481816658287246 0.0417615000730826 0.0465151049497055 0.0284909303871601 0.0312348164086902 0.116686114352392 0.117133855723403 0.0956399437412096 0 0
"почти" 0.0921120399350263 0.0467793438688551 0.07646220881515 0.0835230001461652 0.0224269256007509 0.0459020545126468 0.0242937460956479 0.0299195165006133 0.030966421628026 0.0520393811533052 0.0972526136639922 0
"таки" 0.0723029990887841 0.0874570341895987 0.0576085134908664 0.0354972750621202 0.0373782093345848 0.0411535661147868 0.0555285625043382 0.0209436615504293 0.0242345908393247 0.0309423347398031 0.0972526136639922 0
"лучше" 0.0723029990887841 0.0393217673100521 0.0460868107926931 0.0584661001023157 0.0614663886835395 0.102883915286967 0.0312348164086902 0.0209436615504293 0.0323127877857662 0.0337552742616034 0.0972526136639922 0
"людей" 0.0366467255655481 0.0677961505345726 0.0576085134908664 0.0334092000584661 0.0747564186691696 0.0759758143657602 0.0485874921912959 0.0209436615504293 0.0296200554702857 0.029535864978903 0 0
"совсем" 0.0931024919773385 0.0366099212886692 0.0586559410088822 0.0605541751059698 0.029071940593566 0.0522333723764602 0.052058027347817 0.035903419800736 0.0713574063602337 0.0337552742616034 0.0729394602479942 0
"куда" 0.0772552593003447 0.0237286526871004 0.0995056142114966 0.116932200204631 0.0398700899568905 0.0459020545126468 0.0277642812521691 0.0388953714507974 0.0188491262083636 0.0407876230661041 0.0243131534159981 0
"пока" 0.0881502317657779 0.0359319597833235 0.0942684766214178 0.0814349251425111 0.0332250749640754 0.0221596125233467 0.0347053515652114 0.0299195165006133 0.0403909847322078 0.0393811533052039 0.0729394602479942 0
"сразу" 0.071312547046472 0.029830306235212 0.0534188034188034 0.0668184001169322 0.0149512837338339 0.0221596125233467 0.0347053515652114 0.107710259402208 0.0902065325685974 0.0857946554149086 0 0
"словно" 0.104987916485084 0.00542369204276581 0.0471342383107089 0.031321125054812 0.0274106868453622 0.0221596125233467 0.0555285625043382 0.0747987912515334 0.0619328432560519 0.130801687763713 0.0243131534159981 0
"человека" 0.0346658214809239 0.102372187307205 0.0209485503603151 0.0208807500365413 0.0556520005648263 0.0664788375700402 0.0971749843825918 0.0239356132004907 0.0282736893125454 0.019690576652602 0.0243131534159981 0
"руки" 0.0326849173962997 0.0155931146229517 0.0345651080945199 0.0292330500511578 0.0407007168309923 0.0284909303871601 0.0242937460956479 0.0957424528019627 0.134636615774026 0.120956399437412 0.0243131534159981 0
"спросил" 0.0703220950041599 0.00406776903207436 0.0534188034188034 0.0438495750767368 0.0681114036763545 0.0205767830573934 0.0104116054695634 0.00598390330012267 0.145407545035948 0.0492264416315049 0.0243131534159981 0
"уж" 0.0782457113426568 0.0399997288153979 0.0670353611530082 0.031321125054812 0.0107981493633245 0.0126626357276267 0.0312348164086902 0.137629775902821 0.0578937447828311 0.0731364275668073 0.0972526136639922 0
"более" 0.0554653143694782 0.0955925722537474 0.0303753980224568 0.031321125054812 0.0323944480899735 0.0918041090252936 0.0555285625043382 0.0149597582503067 0.0228882246815844 0.0126582278481013 0.0729394602479942 0
"эту" 0.071312547046472 0.0935586877377103 0.0439919557566616 0.0334092000584661 0.0249188062230565 0.0221596125233467 0.0277642812521691 0.008975854950184 0.0228882246815844 0.0421940928270042 0 0
"м" 0.00198090408462422 0.0122033070962231 0.00628456510809452 0.00417615000730826 0.191874807917535 0.00158282946595334 0.0347053515652114 0 0.0161563938928831 0.120956399437412 0 0
"именно" 0.0970643001465869 0.0996603412858218 0.0377073906485671 0.0229688250401954 0.0240881793489547 0.0174111241254867 0.0242937460956479 0.00598390330012267 0.0107709292619221 0.0210970464135021 0.0729394602479942 0
"такое" 0.080226615427281 0.0610165354811154 0.0492290933467404 0.0375853500657744 0.0307331943417697 0.0253252714552534 0.0347053515652114 0.035903419800736 0.0484691816786493 0.0253164556962025 0 0
"между" 0.0554653143694782 0.0413556518260893 0.0356125356125356 0.0438495750767368 0.0564826274389282 0.0791414732976669 0.0555285625043382 0.0149597582503067 0.0471228155209091 0.0239099859353024 0 0
"нее" 0.110930628738956 0.000677961505345726 0 0 0.0905383292771054 0.0680616670359935 0.0312348164086902 0.0418873231008587 0.0646255755715324 0.0365682137834037 0 0
"егор" 0 0.000677961505345726 0 0.741266626297217 0 0.00158282946595334 0.00347053515652114 0 0 0 0.0243131534159981 0
"мир" 0.0396180816924845 0.086779072684253 0.012569130216189 0.0271449750475037 0.0382088362086867 0.0728101554338536 0.076351773443465 0.008975854950184 0.0215418585238441 0.0407876230661041 0.0972526136639922 0
"всем" 0.0653698347925993 0.0284743832245205 0.0356125356125356 0.048025725084045 0.0498376124461131 0.0506505429105068 0.0485874921912959 0.0329114681506747 0.036351886258987 0.0618846694796062 0.12156576707999 0
"знаю" 0.062398478665663 0.0413556518260893 0.0450393832746774 0.0396734250694285 0.0539907468166225 0.0411535661147868 0.0173526757826057 0.0508631780510427 0.036351886258987 0.0450070323488045 0 0
"которая" 0.0415989857771087 0.126100839994305 0.0104742751801575 0.0146165250255789 0.0407007168309923 0.0696444965019469 0.0173526757826057 0.00598390330012267 0.00807819694644155 0.0070323488045007 0.0486263068319961 0
"никто" 0.0970643001465869 0.0386438058047064 0.0513239483827719 0.0375853500657744 0.0390394630827886 0.0490677134445535 0.0242937460956479 0.017951709900368 0.0134636615774026 0.0365682137834037 0.0729394602479942 0
"свои" 0.0277326571847391 0.0277964217191748 0.0167588402882521 0.0271449750475037 0.0498376124461131 0.0585646902402735 0.0659401679739016 0.0777907429015947 0.0646255755715324 0.0759493670886076 0 0
"говорит" 0.0198090408462422 0.0827113036521786 0.0617982235629294 0.0167046000292331 0.0232575524748528 0.0459020545126468 0.0173526757826057 0.04487927475092 0.0242345908393247 0.0506329113924051 0 0
"нельзя" 0.0921120399350263 0.056948766449041 0.0544662309368192 0.0229688250401954 0.0340557018381773 0.0364050777169268 0.00694107031304227 0.0149597582503067 0.0228882246815844 0.0126582278481013 0.0486263068319961 0
"день" 0.0544748623271661 0.0203388451603718 0.0471342383107089 0.0396734250694285 0.0531601199425206 0.0427363955807401 0.0867633789130284 0.04487927475092 0.0228882246815844 0.0548523206751055 0 0
"друг" 0.0277326571847391 0.0250845756977919 0.0429445282386459 0.0563780250986615 0.05731325431303 0.0569818607743202 0.0416464218782536 0.0478712264009814 0.0457764493631688 0.0506329113924051 0 0
"отец" 0.0911215878927142 0.0122033070962231 0.072272498743087 0.0208807500365413 0.0423619705791961 0.01424546519358 0.0138821406260845 0.0239356132004907 0.0646255755715324 0.0239099859353024 0 0
"мог" 0.106968820569708 0.0467793438688551 0.0408496732026144 0.0542899500950074 0.0332250749640754 0.0253252714552534 0.0242937460956479 0.00299195165006134 0.0107709292619221 0.0112517580872011 0.0243131534159981 0
"сегодня" 0.0326849173962997 0.0481352668795466 0.0272331154684096 0.0334092000584661 0.0249188062230565 0.0332394187850201 0.0138821406260845 0.101726356102085 0.0700110402024935 0.0393811533052039 0.0243131534159981 0
"своих" 0.026742205142427 0.0257625372031376 0.0366599631305514 0.0417615000730826 0.0448538512015018 0.0569818607743202 0.0381758867217325 0.035903419800736 0.036351886258987 0.0731364275668073 0.0729394602479942 0
"лицо" 0.0307040133116754 0.00881349956949444 0.0356125356125356 0.0167046000292331 0.0340557018381773 0.0158282946595334 0.0312348164086902 0.0777907429015947 0.114441123407922 0.0759493670886076 0 0
"несколько" 0.0475416980309813 0.0555928434383496 0.0555136584548349 0.0689064751205863 0.0307331943417697 0.0284909303871601 0.0312348164086902 0 0.0242345908393247 0.0140646976090014 0.0729394602479942 0
"зачем" 0.0336753694386118 0.0230506911817547 0.0607507960449137 0.0709945501242405 0.0714339111727621 0.0474848839786001 0.00347053515652114 0.00299195165006134 0.0228882246815844 0.0182841068917018 0.0486263068319961 0
"д" 0.00297135612693633 0.00881349956949444 0.0199011228422993 0.00626422501096239 0.194366688539841 0.0364050777169268 0.0277642812521691 0 0.00403909847322078 0.00421940928270042 0 0
"знал" 0.128758765500574 0.0169490376336432 0.0502765208647562 0.048025725084045 0.0423619705791961 0.0174111241254867 0.0104116054695634 0.00299195165006134 0.00807819694644155 0.0154711673699015 0 0
"свой" 0.0168376847193059 0.037287882794015 0.0199011228422993 0.0334092000584661 0.0365475824604829 0.0443192250466935 0.0798223085999861 0.071806839601472 0.0538546463096104 0.060478199718706 0 0
"нибудь" 0.0742839031734083 0.0216947681710632 0.0837942014412603 0.0709945501242405 0.0299025674676679 0.0237424419893001 0.0312348164086902 0.00598390330012267 0.0175027600506234 0.0126582278481013 0.0729394602479942 0
"другой" 0.0415989857771087 0.0488132283848923 0.0324702530584884 0.0542899500950074 0.0282413137194641 0.0443192250466935 0.0312348164086902 0.0149597582503067 0.0376982524167273 0.0450070323488045 0 0
"голову" 0.0316944653539876 0.00949146107484017 0.0293279705044411 0.0229688250401954 0.0398700899568905 0.0269081009212068 0.0173526757826057 0.0658229363013494 0.0713574063602337 0.105485232067511 0 0
"сказала" 0.115882888950517 0.00881349956949444 0.0282805429864253 0.0271449750475037 0.0905383292771054 0.0174111241254867 0.00694107031304227 0.00598390330012267 0.00807819694644155 0.0070323488045007 0 0
"года" 0.0515035062002298 0.0501691513955838 0.0209485503603151 0.0229688250401954 0.0232575524748528 0.0348222482509734 0.052058027347817 0.0299195165006133 0.0471228155209091 0.0464135021097046 0.0486263068319961 0
"совершенно" 0.0574462184541025 0.138304147090528 0.00733199262611027 0.00626422501096239 0.00249188062230565 0.00949697679572003 0.0242937460956479 0.00299195165006134 0.0107709292619221 0.0070323488045007 0 0
"давно" 0.0564557664117903 0.0142371916122603 0.0586559410088822 0.0689064751205863 0.0265800599712603 0.0158282946595334 0.0347053515652114 0.0388953714507974 0.0390446185744675 0.0520393811533052 0.0729394602479942 0
"довольно" 0.0237708490154907 0.130846570531725 0.0251382604323781 0.0271449750475037 0.00913689561512073 0.00474848839786001 0.0138821406260845 0.00598390330012267 0.0107709292619221 0.0140646976090014 0.0486263068319961 0
"которой" 0.0544748623271661 0.0583046894597325 0.0439919557566616 0.0375853500657744 0.0174431643561396 0.0443192250466935 0.0416464218782536 0.008975854950184 0.0269273231548052 0.00984528832630099 0.0486263068319961 0
"русской" 0.008914068380809 0.0989823797804761 0.0104742751801575 0.00835230001461653 0.0166125374820377 0.098135426889107 0.052058027347817 0.026927564850552 0.0161563938928831 0.00562587904360056 0.0243131534159981 0
"хоть" 0.0643793827502872 0.0210168066657175 0.0858890564772918 0.0522018750913533 0.00996752248922262 0.00791414732976669 0.0173526757826057 0.035903419800736 0.0323127877857662 0.0407876230661041 0.0243131534159981 0
"своего" 0.0247613010578028 0.0406776903207436 0.0335176805765041 0.0375853500657744 0.0498376124461131 0.0427363955807401 0.0381758867217325 0.0209436615504293 0.0255809569970649 0.0421940928270042 0 0
"действительно" 0.0762648072580326 0.0969484952644389 0.0136165577342048 0.0250569000438496 0.00913689561512073 0.0221596125233467 0.0138821406260845 0.0119678066002453 0.00942456310418181 0.00281293952180028 0.0243131534159981 0
"вместе" 0.0307040133116754 0.0250845756977919 0.0345651080945199 0.0375853500657744 0.0423619705791961 0.0585646902402735 0.0242937460956479 0.026927564850552 0.0403909847322078 0.0450070323488045 0.0486263068319961 0
