"Bykov_Iyun" "Bykov_Sto_Nochey" "Erofeev_Akimudy" "Erofeev_Apokalipsis" "Sorokin_Istoria" "Sorokin_Manaraga" "Sorokin_Oprichnik" "Sorokin_Salo"
"день" 0.0544748623271661 0.0203388451603718 0.0531601199425206 0.0427363955807401 0.0867633789130284 0.064842432888082 0.04487927475092 0.0228882246815844
"мог" 0.106968820569708 0.0467793438688551 0.0332250749640754 0.0253252714552534 0.0242937460956479 0.0233432758397095 0.00299195165006134 0.0107709292619221
"уж" 0.0782457113426568 0.0399997288153979 0.0107981493633245 0.0126626357276267 0.0312348164086902 0.00259369731552328 0.137629775902821 0.0578937447828311
"свой" 0.0168376847193059 0.037287882794015 0.0365475824604829 0.0443192250466935 0.0798223085999861 0.0674361302036052 0.071806839601472 0.0538546463096104
"года" 0.0515035062002298 0.0501691513955838 0.0232575524748528 0.0348222482509734 0.052058027347817 0.0389054597328492 0.0299195165006133 0.0471228155209091
"ы" 0 0.00203388451603718 0.196027942288045 0 0.00694107031304227 0 0.026927564850552 0
"довольно" 0.0237708490154907 0.130846570531725 0.00913689561512073 0.00474848839786001 0.0138821406260845 0.00778109194656984 0.00598390330012267 0.0107709292619221
"говорит" 0.0198090408462422 0.0827113036521786 0.0232575524748528 0.0459020545126468 0.0173526757826057 0.0259369731552328 0.04487927475092 0.0242345908393247
"отец" 0.0911215878927142 0.0122033070962231 0.0423619705791961 0.01424546519358 0.0138821406260845 0.0440928543638957 0.0239356132004907 0.0646255755715324
"посол" 0 0 0.203503584154962 0 0 0 0.00598390330012267 0
"боря" 0.236718038112595 0.000677961505345726 0.000830626874101885 0 0.00694107031304227 0 0 0.00269273231548052
"друг" 0.0277326571847391 0.0250845756977919 0.05731325431303 0.0569818607743202 0.0416464218782536 0.0311243677862793 0.0478712264009814 0.0457764493631688
"ещё" 0 0.165422607304357 0 0 0 0 0 0
"оно" 0.0406085337347966 0.0481352668795466 0.0348863287122792 0.0427363955807401 0.0416464218782536 0.0440928543638957 0.035903419800736 0.0282736893125454
"которой" 0.0544748623271661 0.0583046894597325 0.0174431643561396 0.0443192250466935 0.0416464218782536 0.0311243677862793 0.008975854950184 0.0269273231548052
"т" 0.00297135612693633 0.00203388451603718 0.182737912302415 0.0110798062616734 0.0104116054695634 0.00259369731552328 0 0
"русский" 0.00693316429618478 0.0393217673100521 0.0307331943417697 0.1424546519358 0.0277642812521691 0.0389054597328492 0.0418873231008587 0.00942456310418181
"другой" 0.0415989857771087 0.0488132283848923 0.0282413137194641 0.0443192250466935 0.0312348164086902 0.0440928543638957 0.0149597582503067 0.0376982524167273
"поэтому" 0.0108949724654332 0.110507725371353 0.00581438811871319 0.00791414732976669 0.0347053515652114 0.0389054597328492 0.0119678066002453 0.0269273231548052
"знал" 0.128758765500574 0.0169490376336432 0.0423619705791961 0.0174111241254867 0.0104116054695634 0.018155881208663 0.00299195165006134 0.00807819694644155
"такая" 0.0465512459886692 0.0908468417163273 0.0166125374820377 0.0221596125233467 0.00694107031304227 0.00259369731552328 0.008975854950184 0.0148100277351428
"говорил" 0.0594271225387267 0.0657622660185355 0.0240881793489547 0.01424546519358 0.0138821406260845 0.0259369731552328 0.008975854950184 0.0228882246815844
"слишком" 0.0663602868349114 0.0345760367726321 0.0382088362086867 0.0553990313083668 0.0173526757826057 0.0129684865776164 0.00598390330012267 0.0242345908393247
"куда" 0.0772552593003447 0.0237286526871004 0.0398700899568905 0.0459020545126468 0.0277642812521691 0.00778109194656984 0.0388953714507974 0.0188491262083636
"думаю" 0.0396180816924845 0.0962705337590932 0.0116287762374264 0.0158282946595334 0.0104116054695634 0.00778109194656984 0.017951709900368 0.0121172954196623
"ко" 0.0128758765500574 0.0115253455908773 0.0980139711440224 0.0205767830573934 0.00694107031304227 0.0492802489949423 0.04487927475092 0.0390446185744675
"наш" 0.0158472326769938 0.0176269991389889 0.0407007168309923 0.0379879071828801 0.0381758867217325 0.0570613409415121 0.155581485803189 0.0336591539435065
"акимуд" 0 0 0.18522979292472 0 0 0 0 0
"вместе" 0.0307040133116754 0.0250845756977919 0.0423619705791961 0.0585646902402735 0.0242937460956479 0.0440928543638957 0.026927564850552 0.0403909847322078
"те" 0.0287231092270512 0.0284743832245205 0.0498376124461131 0.0379879071828801 0.0381758867217325 0.0259369731552328 0.0747987912515334 0.0228882246815844
"времени" 0.0307040133116754 0.0338980752672863 0.0348863287122792 0.0474848839786001 0.0867633789130284 0.018155881208663 0.017951709900368 0.0350055201012467
"несколько" 0.0475416980309813 0.0555928434383496 0.0307331943417697 0.0284909303871601 0.0312348164086902 0.0129684865776164 0 0.0242345908393247
"своего" 0.0247613010578028 0.0406776903207436 0.0498376124461131 0.0427363955807401 0.0381758867217325 0.0207495785241862 0.0209436615504293 0.0255809569970649
"своих" 0.026742205142427 0.0257625372031376 0.0448538512015018 0.0569818607743202 0.0381758867217325 0.0311243677862793 0.035903419800736 0.036351886258987
"главный" 0.00990452042312111 0.0291523447298662 0.117949016122468 0.0126626357276267 0.0104116054695634 0 0.0119678066002453 0.00807819694644155
"нужно" 0.0475416980309813 0.0264404987084833 0.0514988661943169 0.0459020545126468 0.0104116054695634 0.0518739463104656 0.0149597582503067 0.0121172954196623
"зачем" 0.0336753694386118 0.0230506911817547 0.0714339111727621 0.0474848839786001 0.00347053515652114 0.0285306704707561 0.00299195165006134 0.0228882246815844
"слова" 0.0366467255655481 0.0393217673100521 0.0373782093345848 0.0633131786381335 0.0277642812521691 0.00778109194656984 0.0239356132004907 0.0201954923661039
"стихи" 0.0346658214809239 0.100338302791168 0.00996752248922262 0.00633131786381335 0.0485874921912959 0 0.00299195165006134 0
"ф" 0 0.000677961505345726 0.17193976293909 0.00158282946595334 0.00694107031304227 0 0 0.00403909847322078
"вопрос" 0.0237708490154907 0.0616944969864611 0.0299025674676679 0.0490677134445535 0.0451169570347748 0.00778109194656984 0.0209436615504293 0.0107709292619221
"первый" 0.0336753694386118 0.0399997288153979 0.0323944480899735 0.0379879071828801 0.0659401679739016 0.0337180651018026 0.0388953714507974 0.0148100277351428
"понял" 0.0742839031734083 0.0196608836550261 0.0373782093345848 0.0300737598531134 0.0138821406260845 0.018155881208663 0.026927564850552 0.0323127877857662
"иногда" 0.0772552593003447 0.0522030359116209 0.0132900299856302 0.0189939535914401 0.0173526757826057 0.0259369731552328 0.00598390330012267 0.0134636615774026
"такие" 0.0406085337347966 0.0637283815024983 0.021596298726649 0.0300737598531134 0.0104116054695634 0.018155881208663 0.026927564850552 0.0134636615774026
"куроедов" 0 0 0.172770389813192 0 0 0 0 0
"значит" 0.0297135612693633 0.0176269991389889 0.0456844780756037 0.0633131786381335 0.0173526757826057 0.0207495785241862 0.035903419800736 0.0403909847322078
"этих" 0.0346658214809239 0.0555928434383496 0.0174431643561396 0.0189939535914401 0.0555285625043382 0.0414991570483725 0.0119678066002453 0.0269273231548052
"всю" 0.0455607939463571 0.0467793438688551 0.0240881793489547 0.0253252714552534 0.0312348164086902 0.0285306704707561 0.00598390330012267 0.0296200554702857
"своим" 0.0198090408462422 0.0291523447298662 0.0249188062230565 0.0395707366488335 0.0555285625043382 0.0440928543638957 0.0329114681506747 0.0565473786250909
"кстати" 0.0198090408462422 0.111863648382045 0.00747564186691696 0.00158282946595334 0.00347053515652114 0.0103747892620931 0.00299195165006134 0.00269273231548052
"весь" 0.0455607939463571 0.0427115748367808 0.0240881793489547 0.0379879071828801 0.00694107031304227 0.0311243677862793 0.0209436615504293 0.0255809569970649
"однако" 0.0316944653539876 0.00610165354811154 0.0531601199425206 0.134540504606034 0.0138821406260845 0.00518739463104656 0 0.00807819694644155
"снова" 0.0247613010578028 0.00406776903207436 0.0564826274389282 0.0332394187850201 0.0138821406260845 0.064842432888082 0.062830984651288 0.0430837170476883
"голову" 0.0316944653539876 0.00949146107484017 0.0398700899568905 0.0269081009212068 0.0173526757826057 0.0259369731552328 0.0658229363013494 0.0713574063602337
"каждый" 0.026742205142427 0.0203388451603718 0.0249188062230565 0.0427363955807401 0.0867633789130284 0.0337180651018026 0.04487927475092 0.0457764493631688
"собой" 0.0406085337347966 0.0359319597833235 0.0340557018381773 0.0395707366488335 0.0173526757826057 0.0440928543638957 0.00299195165006134 0.0242345908393247
"вся" 0.053484410284854 0.037287882794015 0.0232575524748528 0.01424546519358 0.0173526757826057 0.0311243677862793 0.0658229363013494 0.0201954923661039
"которого" 0.0376371776078602 0.0501691513955838 0.0207656718525471 0.0348222482509734 0.0381758867217325 0.0259369731552328 0.00299195165006134 0.0228882246815844
"этим" 0.044570341904045 0.0481352668795466 0.014120656859732 0.0269081009212068 0.0451169570347748 0.018155881208663 0.0299195165006133 0.0242345908393247
"руку" 0.0287231092270512 0.00203388451603718 0.0240881793489547 0.0126626357276267 0.0138821406260845 0.0674361302036052 0.0688148879514107 0.100977461830519
"кого" 0.0604175745810388 0.0277964217191748 0.0323944480899735 0.0379879071828801 0.00694107031304227 0.018155881208663 0.026927564850552 0.0161563938928831
"нибудь" 0.0742839031734083 0.0216947681710632 0.0299025674676679 0.0237424419893001 0.0312348164086902 0.0337180651018026 0.00598390330012267 0.0175027600506234
"давно" 0.0564557664117903 0.0142371916122603 0.0265800599712603 0.0158282946595334 0.0347053515652114 0.0570613409415121 0.0388953714507974 0.0390446185744675
"например" 0.0168376847193059 0.071863919566647 0.0182737912302415 0.0174111241254867 0.0867633789130284 0.00778109194656984 0.00299195165006134 0.0121172954196623
"россия" 0.00792361633849689 0.0264404987084833 0.0564826274389282 0.0918041090252936 0.0138821406260845 0.00259369731552328 0.035903419800736 0.00538546463096104
"мира" 0.0207994928885543 0.0474573053742009 0.0182737912302415 0.0474848839786001 0.0659401679739016 0.0363117624173259 0.00598390330012267 0.0175027600506234
"самое" 0.0544748623271661 0.0522030359116209 0.014120656859732 0.0237424419893001 0.0347053515652114 0.0103747892620931 0.017951709900368 0.00942456310418181
"одна" 0.0297135612693633 0.0454234208581637 0.0174431643561396 0.0379879071828801 0.0208232109391268 0.0311243677862793 0.0209436615504293 0.030966421628026
"какие" 0.0307040133116754 0.0522030359116209 0.0282413137194641 0.0237424419893001 0.0242937460956479 0.0103747892620931 0.0149597582503067 0.0215418585238441
"нему" 0.0406085337347966 0.0305082677405577 0.029071940593566 0.01424546519358 0.0242937460956479 0.0337180651018026 0.0149597582503067 0.0457764493631688
"хочу" 0.0257517531001149 0.0277964217191748 0.0589745080612338 0.0189939535914401 0.0173526757826057 0.0129684865776164 0.0149597582503067 0.0296200554702857
"моя" 0.0148567806346817 0.0250845756977919 0.035716955586381 0.0205767830573934 0.0312348164086902 0.0518739463104656 0.0658229363013494 0.036351886258987
"века" 0.00198090408462422 0.0630504199971526 0.021596298726649 0.0459020545126468 0.0589990976608593 0.0337180651018026 0 0.0067318307887013
"говорить" 0.044570341904045 0.0583046894597325 0.0149512837338339 0.0158282946595334 0.0242937460956479 0.0207495785241862 0.0119678066002453 0.00942456310418181
"книга" 0.00198090408462422 0.0840672266628701 0.0107981493633245 0.00791414732976669 0.0277642812521691 0.0570613409415121 0.008975854950184 0.00942456310418181
"народ" 0.0118854245077453 0.0108473840855316 0.0448538512015018 0.0886384500933869 0.00347053515652114 0.0285306704707561 0.0568470813511654 0.0201954923661039
"правда" 0.0277326571847391 0.0237286526871004 0.0307331943417697 0.0316565893190668 0.0242937460956479 0.0233432758397095 0.0658229363013494 0.0350055201012467
"стали" 0.0108949724654332 0.00610165354811154 0.0440232243273999 0.0474848839786001 0.0451169570347748 0.0440928543638957 0.026927564850552 0.0565473786250909
"свое" 0.0188185888039301 0 0.0299025674676679 0.0427363955807401 0.0555285625043382 0.0622487355725587 0.071806839601472 0.0498155478363896
"точно" 0.0277326571847391 0.0698300350506098 0.0124594031115283 0.0126626357276267 0.0138821406260845 0.0233432758397095 0.0119678066002453 0.0161563938928831
"войны" 0.044570341904045 0.0271184602138291 0.0373782093345848 0.0284909303871601 0.0242937460956479 0.046686551679419 0.00299195165006134 0.0107709292619221
"должен" 0.0455607939463571 0.037287882794015 0.0199350449784452 0.0284909303871601 0.0104116054695634 0.0518739463104656 0.008975854950184 0.0175027600506234
"делать" 0.0346658214809239 0.0257625372031376 0.0340557018381773 0.0427363955807401 0.0277642812521691 0.0363117624173259 0.0149597582503067 0.0175027600506234
"любви" 0.0227803969731786 0.0433895363421265 0.0407007168309923 0.0316565893190668 0.0138821406260845 0.0129684865776164 0.00598390330012267 0.0188491262083636
"батя" 0 0 0 0 0 0 0.535559345360979 0
"году" 0.0326849173962997 0.0433895363421265 0.00996752248922262 0.0522333723764602 0.0971749843825918 0.00518739463104656 0.00299195165006134 0.00807819694644155
"самом" 0.0475416980309813 0.0413556518260893 0.0299025674676679 0.0379879071828801 0.00694107031304227 0.00778109194656984 0.00299195165006134 0.00538546463096104
"иван" 0.00396180816924844 0.0250845756977919 0.0166125374820377 0.00633131786381335 0.0138821406260845 0.00259369731552328 0.04487927475092 0.123865686512104
"против" 0.0277326571847391 0.0196608836550261 0.043192597453298 0.0569818607743202 0.0104116054695634 0.0233432758397095 0.008975854950184 0.0201954923661039
"сколько" 0.0326849173962997 0.0277964217191748 0.0182737912302415 0.0316565893190668 0.0277642812521691 0.0518739463104656 0.0388953714507974 0.0242345908393247
"написал" 0.00495226021156056 0.0759316885987214 0.014120656859732 0.0253252714552534 0.0451169570347748 0 0.008975854950184 0.00807819694644155
"две" 0.0217899449308664 0.0305082677405577 0.0166125374820377 0.0158282946595334 0.0312348164086902 0.0492802489949423 0.0508631780510427 0.0390446185744675
"нашей" 0.00990452042312111 0.00745757655880299 0.0407007168309923 0.0332394187850201 0.0451169570347748 0.0570613409415121 0.0688148879514107 0.0296200554702857
"быстро" 0.0396180816924845 0.00542369204276581 0.0265800599712603 0.0221596125233467 0.0277642812521691 0.0414991570483725 0.0119678066002453 0.0646255755715324
"страшно" 0.0455607939463571 0.0515250744062752 0.0166125374820377 0.0110798062616734 0.0208232109391268 0.00259369731552328 0.0119678066002453 0.0134636615774026
"большой" 0.0128758765500574 0.0325421522565949 0.0249188062230565 0.0443192250466935 0.0208232109391268 0.0337180651018026 0.0209436615504293 0.030966421628026
