"Bykov_Iyun" "Bykov_Sto_Nochey" "Dubovitsky_Mashinka" "Dubovitsky_Okolonolya" "Erofeev_Akimudy" "Erofeev_Apokalipsis" "Sorokin_Istoria" "Sorokin_Manaraga" "Sorokin_Oprichnik" "Sorokin_Salo"
"таки" 0.0723029990887841 0.0874570341895987 0.0576085134908664 0.0354972750621202 0.0373782093345848 0.0411535661147868 0.0555285625043382 0.0492802489949423 0.0209436615504293 0.0242345908393247
"перед" 0.0614080266233509 0.0433895363421265 0.068082788671024 0.0354972750621202 0.064788896179947 0.0585646902402735 0.0104116054695634 0.0570613409415121 0.0598390330012267 0.0484691816786493
"лучше" 0.0723029990887841 0.0393217673100521 0.0460868107926931 0.0584661001023157 0.0614663886835395 0.102883915286967 0.0312348164086902 0.0544676436259888 0.0209436615504293 0.0323127877857662
"человека" 0.0346658214809239 0.102372187307205 0.0209485503603151 0.0208807500365413 0.0556520005648263 0.0664788375700402 0.0971749843825918 0.0389054597328492 0.0239356132004907 0.0282736893125454
"пока" 0.0881502317657779 0.0359319597833235 0.0942684766214178 0.0814349251425111 0.0332250749640754 0.0221596125233467 0.0347053515652114 0.0544676436259888 0.0299195165006133 0.0403909847322078
"совсем" 0.0931024919773385 0.0366099212886692 0.0586559410088822 0.0605541751059698 0.029071940593566 0.0522333723764602 0.052058027347817 0.0311243677862793 0.035903419800736 0.0713574063602337
"более" 0.0554653143694782 0.0955925722537474 0.0303753980224568 0.031321125054812 0.0323944480899735 0.0918041090252936 0.0555285625043382 0.0363117624173259 0.0149597582503067 0.0228882246815844
"почти" 0.0921120399350263 0.0467793438688551 0.07646220881515 0.0835230001461652 0.0224269256007509 0.0459020545126468 0.0242937460956479 0.0311243677862793 0.0299195165006133 0.030966421628026
"глаза" 0.0515035062002298 0.0142371916122603 0.0481816658287246 0.0417615000730826 0.0465151049497055 0.0284909303871601 0.0312348164086902 0.0855920114122682 0.116686114352392 0.117133855723403
"сразу" 0.071312547046472 0.029830306235212 0.0534188034188034 0.0668184001169322 0.0149512837338339 0.0221596125233467 0.0347053515652114 0.093373103358838 0.107710259402208 0.0902065325685974
"куда" 0.0772552593003447 0.0237286526871004 0.0995056142114966 0.116932200204631 0.0398700899568905 0.0459020545126468 0.0277642812521691 0.00778109194656984 0.0388953714507974 0.0188491262083636
"такое" 0.080226615427281 0.0610165354811154 0.0492290933467404 0.0375853500657744 0.0307331943417697 0.0253252714552534 0.0347053515652114 0.0492802489949423 0.035903419800736 0.0484691816786493
"словно" 0.104987916485084 0.00542369204276581 0.0471342383107089 0.031321125054812 0.0274106868453622 0.0221596125233467 0.0555285625043382 0.147840746984827 0.0747987912515334 0.0619328432560519
"между" 0.0554653143694782 0.0413556518260893 0.0356125356125356 0.0438495750767368 0.0564826274389282 0.0791414732976669 0.0555285625043382 0.0440928543638957 0.0149597582503067 0.0471228155209091
"нее" 0.110930628738956 0.000677961505345726 0 0 0.0905383292771054 0.0680616670359935 0.0312348164086902 0.0700298275191285 0.0418873231008587 0.0646255755715324
"спросил" 0.0703220950041599 0.00406776903207436 0.0534188034188034 0.0438495750767368 0.0681114036763545 0.0205767830573934 0.0104116054695634 0.0129684865776164 0.00598390330012267 0.145407545035948
"именно" 0.0970643001465869 0.0996603412858218 0.0377073906485671 0.0229688250401954 0.0240881793489547 0.0174111241254867 0.0242937460956479 0.0311243677862793 0.00598390330012267 0.0107709292619221
"которая" 0.0415989857771087 0.126100839994305 0.0104742751801575 0.0146165250255789 0.0407007168309923 0.0696444965019469 0.0173526757826057 0.0207495785241862 0.00598390330012267 0.00807819694644155
"егор" 0 0.000677961505345726 0 0.741266626297217 0 0.00158282946595334 0.00347053515652114 0 0 0
"роман" 0.0128758765500574 0.181693683432655 0.0167588402882521 0.00417615000730826 0.0132900299856302 0.0379879071828801 0.0173526757826057 0.0259369731552328 0 0
"руки" 0.0326849173962997 0.0155931146229517 0.0345651080945199 0.0292330500511578 0.0407007168309923 0.0284909303871601 0.0242937460956479 0.106341589936454 0.0957424528019627 0.134636615774026
"эту" 0.071312547046472 0.0935586877377103 0.0439919557566616 0.0334092000584661 0.0249188062230565 0.0221596125233467 0.0277642812521691 0.0207495785241862 0.008975854950184 0.0228882246815844
"мир" 0.0396180816924845 0.086779072684253 0.012569130216189 0.0271449750475037 0.0382088362086867 0.0728101554338536 0.076351773443465 0.0544676436259888 0.008975854950184 0.0215418585238441
"знаю" 0.062398478665663 0.0413556518260893 0.0450393832746774 0.0396734250694285 0.0539907468166225 0.0411535661147868 0.0173526757826057 0.0337180651018026 0.0508631780510427 0.036351886258987
"уж" 0.0782457113426568 0.0399997288153979 0.0670353611530082 0.031321125054812 0.0107981493633245 0.0126626357276267 0.0312348164086902 0.00259369731552328 0.137629775902821 0.0578937447828311
"никто" 0.0970643001465869 0.0386438058047064 0.0513239483827719 0.0375853500657744 0.0390394630827886 0.0490677134445535 0.0242937460956479 0.0285306704707561 0.017951709900368 0.0134636615774026
"нельзя" 0.0921120399350263 0.056948766449041 0.0544662309368192 0.0229688250401954 0.0340557018381773 0.0364050777169268 0.00694107031304227 0.0103747892620931 0.0149597582503067 0.0228882246815844
"всем" 0.0653698347925993 0.0284743832245205 0.0356125356125356 0.048025725084045 0.0498376124461131 0.0506505429105068 0.0485874921912959 0.0544676436259888 0.0329114681506747 0.036351886258987
"отец" 0.0911215878927142 0.0122033070962231 0.072272498743087 0.0208807500365413 0.0423619705791961 0.01424546519358 0.0138821406260845 0.0440928543638957 0.0239356132004907 0.0646255755715324
"мог" 0.106968820569708 0.0467793438688551 0.0408496732026144 0.0542899500950074 0.0332250749640754 0.0253252714552534 0.0242937460956479 0.0233432758397095 0.00299195165006134 0.0107709292619221
"день" 0.0544748623271661 0.0203388451603718 0.0471342383107089 0.0396734250694285 0.0531601199425206 0.0427363955807401 0.0867633789130284 0.064842432888082 0.04487927475092 0.0228882246815844
"сегодня" 0.0326849173962997 0.0481352668795466 0.0272331154684096 0.0334092000584661 0.0249188062230565 0.0332394187850201 0.0138821406260845 0.0778109194656983 0.101726356102085 0.0700110402024935
"говорит" 0.0198090408462422 0.0827113036521786 0.0617982235629294 0.0167046000292331 0.0232575524748528 0.0459020545126468 0.0173526757826057 0.0259369731552328 0.04487927475092 0.0242345908393247
"друг" 0.0277326571847391 0.0250845756977919 0.0429445282386459 0.0563780250986615 0.05731325431303 0.0569818607743202 0.0416464218782536 0.0311243677862793 0.0478712264009814 0.0457764493631688
"нибудь" 0.0742839031734083 0.0216947681710632 0.0837942014412603 0.0709945501242405 0.0299025674676679 0.0237424419893001 0.0312348164086902 0.0337180651018026 0.00598390330012267 0.0175027600506234
"свои" 0.0277326571847391 0.0277964217191748 0.0167588402882521 0.0271449750475037 0.0498376124461131 0.0585646902402735 0.0659401679739016 0.0544676436259888 0.0777907429015947 0.0646255755715324
"д" 0.00297135612693633 0.00881349956949444 0.0199011228422993 0.00626422501096239 0.194366688539841 0.0364050777169268 0.0277642812521691 0.00259369731552328 0 0.00403909847322078
"зачем" 0.0336753694386118 0.0230506911817547 0.0607507960449137 0.0709945501242405 0.0714339111727621 0.0474848839786001 0.00347053515652114 0.0285306704707561 0.00299195165006134 0.0228882246815844
"знал" 0.128758765500574 0.0169490376336432 0.0502765208647562 0.048025725084045 0.0423619705791961 0.0174111241254867 0.0104116054695634 0.018155881208663 0.00299195165006134 0.00807819694644155
"лицо" 0.0307040133116754 0.00881349956949444 0.0356125356125356 0.0167046000292331 0.0340557018381773 0.0158282946595334 0.0312348164086902 0.119310076514071 0.0777907429015947 0.114441123407922
"несколько" 0.0475416980309813 0.0555928434383496 0.0555136584548349 0.0689064751205863 0.0307331943417697 0.0284909303871601 0.0312348164086902 0.0129684865776164 0 0.0242345908393247
"совершенно" 0.0574462184541025 0.138304147090528 0.00733199262611027 0.00626422501096239 0.00249188062230565 0.00949697679572003 0.0242937460956479 0.0129684865776164 0.00299195165006134 0.0107709292619221
"сказала" 0.115882888950517 0.00881349956949444 0.0282805429864253 0.0271449750475037 0.0905383292771054 0.0174111241254867 0.00694107031304227 0.00259369731552328 0.00598390330012267 0.00807819694644155
"которой" 0.0544748623271661 0.0583046894597325 0.0439919557566616 0.0375853500657744 0.0174431643561396 0.0443192250466935 0.0416464218782536 0.0311243677862793 0.008975854950184 0.0269273231548052
"русской" 0.008914068380809 0.0989823797804761 0.0104742751801575 0.00835230001461653 0.0166125374820377 0.098135426889107 0.052058027347817 0.0233432758397095 0.026927564850552 0.0161563938928831
"другой" 0.0415989857771087 0.0488132283848923 0.0324702530584884 0.0542899500950074 0.0282413137194641 0.0443192250466935 0.0312348164086902 0.0440928543638957 0.0149597582503067 0.0376982524167273
"свой" 0.0168376847193059 0.037287882794015 0.0199011228422993 0.0334092000584661 0.0365475824604829 0.0443192250466935 0.0798223085999861 0.0674361302036052 0.071806839601472 0.0538546463096104
"действительно" 0.0762648072580326 0.0969484952644389 0.0136165577342048 0.0250569000438496 0.00913689561512073 0.0221596125233467 0.0138821406260845 0.00518739463104656 0.0119678066002453 0.00942456310418181
"довольно" 0.0237708490154907 0.130846570531725 0.0251382604323781 0.0271449750475037 0.00913689561512073 0.00474848839786001 0.0138821406260845 0.00778109194656984 0.00598390330012267 0.0107709292619221
"глеб" 0.00198090408462422 0.00135592301069145 0.291184850008379 0 0 0 0 0 0 0.00134636615774026
"давно" 0.0564557664117903 0.0142371916122603 0.0586559410088822 0.0689064751205863 0.0265800599712603 0.0158282946595334 0.0347053515652114 0.0570613409415121 0.0388953714507974 0.0390446185744675
"м" 0.00198090408462422 0.0122033070962231 0.00628456510809452 0.00417615000730826 0.191874807917535 0.00158282946595334 0.0347053515652114 0.00259369731552328 0 0.0161563938928831
"года" 0.0515035062002298 0.0501691513955838 0.0209485503603151 0.0229688250401954 0.0232575524748528 0.0348222482509734 0.052058027347817 0.0389054597328492 0.0299195165006133 0.0471228155209091
"говорил" 0.0594271225387267 0.0657622660185355 0.0387548181665829 0.0250569000438496 0.0240881793489547 0.01424546519358 0.0138821406260845 0.0259369731552328 0.008975854950184 0.0228882246815844
"собой" 0.0406085337347966 0.0359319597833235 0.0502765208647562 0.0605541751059698 0.0340557018381773 0.0395707366488335 0.0173526757826057 0.0440928543638957 0.00299195165006134 0.0242345908393247
"зяблик" 0 0 0 0 0.22925301725212 0 0 0 0 0
"своих" 0.026742205142427 0.0257625372031376 0.0366599631305514 0.0417615000730826 0.0448538512015018 0.0569818607743202 0.0381758867217325 0.0311243677862793 0.035903419800736 0.036351886258987
"опять" 0.0406085337347966 0.022372729676409 0.0743673537791185 0.0730826251278946 0.0166125374820377 0.0205767830573934 0.0208232109391268 0.0207495785241862 0.053855129701104 0.0350055201012467
"хоть" 0.0643793827502872 0.0210168066657175 0.0858890564772918 0.0522018750913533 0.00996752248922262 0.00791414732976669 0.0173526757826057 0.0259369731552328 0.035903419800736 0.0323127877857662
"вместе" 0.0307040133116754 0.0250845756977919 0.0345651080945199 0.0375853500657744 0.0423619705791961 0.0585646902402735 0.0242937460956479 0.0440928543638957 0.026927564850552 0.0403909847322078
"этих" 0.0346658214809239 0.0555928434383496 0.0471342383107089 0.0396734250694285 0.0174431643561396 0.0189939535914401 0.0555285625043382 0.0414991570483725 0.0119678066002453 0.0269273231548052
"иногда" 0.0772552593003447 0.0522030359116209 0.0377073906485671 0.048025725084045 0.0132900299856302 0.0189939535914401 0.0173526757826057 0.0259369731552328 0.00598390330012267 0.0134636615774026
"слишком" 0.0663602868349114 0.0345760367726321 0.0240908329143623 0.0354972750621202 0.0382088362086867 0.0553990313083668 0.0173526757826057 0.0129684865776164 0.00598390330012267 0.0242345908393247
"точно" 0.0277326571847391 0.0698300350506098 0.0670353611530082 0.0459376500803909 0.0124594031115283 0.0126626357276267 0.0138821406260845 0.0233432758397095 0.0119678066002453 0.0161563938928831
"поэтому" 0.0108949724654332 0.110507725371353 0.0167588402882521 0.0334092000584661 0.00581438811871319 0.00791414732976669 0.0347053515652114 0.0389054597328492 0.0119678066002453 0.0269273231548052
"своего" 0.0247613010578028 0.0406776903207436 0.0335176805765041 0.0375853500657744 0.0498376124461131 0.0427363955807401 0.0381758867217325 0.0207495785241862 0.0209436615504293 0.0255809569970649
"оно" 0.0406085337347966 0.0481352668795466 0.0178062678062678 0.0125284500219248 0.0348863287122792 0.0427363955807401 0.0416464218782536 0.0440928543638957 0.035903419800736 0.0282736893125454
"те" 0.0287231092270512 0.0284743832245205 0.0272331154684096 0.0459376500803909 0.0498376124461131 0.0379879071828801 0.0381758867217325 0.0259369731552328 0.0747987912515334 0.0228882246815844
"значит" 0.0297135612693633 0.0176269991389889 0.0460868107926931 0.031321125054812 0.0456844780756037 0.0633131786381335 0.0173526757826057 0.0207495785241862 0.035903419800736 0.0403909847322078
"кого" 0.0604175745810388 0.0277964217191748 0.0523713759007877 0.0375853500657744 0.0323944480899735 0.0379879071828801 0.00694107031304227 0.018155881208663 0.026927564850552 0.0161563938928831
"нужно" 0.0475416980309813 0.0264404987084833 0.0251382604323781 0.048025725084045 0.0514988661943169 0.0459020545126468 0.0104116054695634 0.0518739463104656 0.0149597582503067 0.0121172954196623
"понял" 0.0742839031734083 0.0196608836550261 0.0345651080945199 0.0354972750621202 0.0373782093345848 0.0300737598531134 0.0138821406260845 0.018155881208663 0.026927564850552 0.0323127877857662
"весь" 0.0455607939463571 0.0427115748367808 0.0439919557566616 0.0354972750621202 0.0240881793489547 0.0379879071828801 0.00694107031304227 0.0311243677862793 0.0209436615504293 0.0255809569970649
"такая" 0.0465512459886692 0.0908468417163273 0.0219959778783308 0.0146165250255789 0.0166125374820377 0.0221596125233467 0.00694107031304227 0.00259369731552328 0.008975854950184 0.0148100277351428
"ко" 0.0128758765500574 0.0115253455908773 0.0178062678062678 0.0334092000584661 0.0980139711440224 0.0205767830573934 0.00694107031304227 0.0492802489949423 0.04487927475092 0.0390446185744675
"наш" 0.0158472326769938 0.0176269991389889 0.0282805429864253 0.0146165250255789 0.0407007168309923 0.0379879071828801 0.0381758867217325 0.0570613409415121 0.155581485803189 0.0336591539435065
